"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"1131","36.699703","0.033075","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1132","36.732671","0.032968","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1133","36.766155","0.033484","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1134","36.798580","0.032425","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1135","36.831603","0.033023","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1136","36.865314","0.033711","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1137","36.898811","0.033497","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1138","36.932165","0.033354","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1139","36.965367","0.033202","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1140","36.998928","0.033561","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1141","37.034061","0.035133","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1142","37.067728","0.033667","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1143","37.099853","0.032125","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1144","37.133079","0.033226","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1145","37.133140","0.000061","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"1146","37.166228","0.033088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1147","37.199670","0.033442","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1148","37.232722","0.033052","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1149","37.265364","0.032642","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1150","37.299141","0.033777","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1151","37.332479","0.033338","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1152","37.364671","0.032192","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1153","37.396965","0.032294","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1154","37.431225","0.034260","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1155","37.465150","0.033925","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1156","37.498377","0.033227","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1157","37.532919","0.034542","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1158","37.566386","0.033467","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1159","37.599661","0.033275","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1160","37.632965","0.033304","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1161","37.666273","0.033308","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1162","37.700564","0.034291","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1163","37.733750","0.033186","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1164","37.766815","0.033065","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1165","37.799611","0.032796","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1166","37.833062","0.033451","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1167","37.866461","0.033399","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1168","37.899812","0.033351","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1169","37.933731","0.033919","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1170","37.966994","0.033263","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1171","38.000335","0.033341","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1172","38.033991","0.033656","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1173","38.067701","0.033710","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1174","38.101488","0.033787","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1175","38.134441","0.032953","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1176","38.167636","0.033195","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1177","38.200960","0.033324","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1178","38.234188","0.033228","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1179","38.267289","0.033101","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1180","38.300551","0.033262","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1181","38.332582","0.032031","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1182","38.366096","0.033514","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1183","38.398192","0.032096","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1184","38.431332","0.033140","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1185","38.465237","0.033905","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1186","38.498841","0.033604","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1187","38.532221","0.033380","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1188","38.564604","0.032383","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1189","38.599352","0.034748","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1190","38.631835","0.032483","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1191","38.664868","0.033033","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1192","38.698134","0.033266","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1193","38.731104","0.032970","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1194","38.764371","0.033267","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1195","38.797533","0.033162","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1196","38.830788","0.033255","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1197","38.863601","0.032813","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1198","38.897023","0.033422","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1199","38.929220","0.032197","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1200","38.962395","0.033175","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1201","38.995668","0.033273","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1202","39.028804","0.033136","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1203","39.061964","0.033160","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1204","39.092689","0.030725","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1205","39.125942","0.033253","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1206","39.159078","0.033136","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1207","39.192278","0.033200","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1208","39.207462","0.015184","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"1209","39.224459","0.016997","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1210","39.257689","0.033230","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1211","39.291168","0.033479","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1212","39.323098","0.031930","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1213","39.356258","0.033160","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1214","39.389580","0.033322","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1215","39.422730","0.033150","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1216","39.455919","0.033189","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1217","39.489103","0.033184","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1218","39.522209","0.033106","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1219","39.555253","0.033044","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1220","39.586563","0.031310","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1221","39.618990","0.032427","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1222","39.652014","0.033024","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1223","39.685228","0.033214","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1224","39.718586","0.033358","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1225","39.751797","0.033211","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1226","39.783885","0.032088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1227","39.817076","0.033191","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1228","39.849296","0.032220","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1229","39.882241","0.032945","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1230","39.915436","0.033195","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1231","39.948627","0.033191","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1232","39.981850","0.033223","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1233","40.015026","0.033176","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1234","40.048274","0.033248","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1235","40.081908","0.033634","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1236","40.114539","0.032631","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1237","40.147846","0.033307","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1238","40.181051","0.033205","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1239","40.214149","0.033098","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1240","40.247337","0.033188","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1241","40.280541","0.033204","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1242","40.314062","0.033521","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1243","40.346931","0.032869","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1244","40.380045","0.033114","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1245","40.413313","0.033268","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1246","40.446453","0.033140","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1247","40.478690","0.032237","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1248","40.511846","0.033156","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1249","40.544933","0.033087","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1250","40.578190","0.033257","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1251","40.614228","0.036038","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1252","40.647545","0.033317","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1253","40.680802","0.033257","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1254","40.712916","0.032114","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1255","40.746066","0.033150","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1256","40.778297","0.032231","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1257","40.810556","0.032259","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1258","40.843740","0.033184","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1259","40.876105","0.032365","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1260","40.909098","0.032993","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1261","40.942546","0.033448","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1262","40.975416","0.032870","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1263","41.008628","0.033212","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1264","41.041729","0.033101","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1265","41.073959","0.032230","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1266","41.107419","0.033460","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1267","41.141872","0.034453","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1268","41.175450","0.033578","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1269","41.208633","0.033183","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1270","41.241721","0.033088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1271","41.275011","0.033290","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1272","41.275075","0.000064","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"1273","41.308254","0.033179","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1274","41.341376","0.033122","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1275","41.374488","0.033112","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1276","41.407726","0.033238","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1277","41.440205","0.032479","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1278","41.472833","0.032628","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1279","41.505794","0.032961","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
